"","Year","Month","Day","hour","Sentiment","Count","Percentage"
"6514","2020",4,29,12,"negative",12922,0.834592779177162
"6515","2020",4,29,12,"neutral",1588,0.102564102564103
"6516","2020",4,29,12,"positive",973,0.0628431182587354
"6517","2020",4,29,13,"negative",13890,0.851311595979407
"6518","2020",4,29,13,"neutral",1587,0.0972664868840402
"6519","2020",4,29,13,"positive",839,0.0514219171365531
"6520","2020",4,29,14,"negative",12674,0.845271441910097
"6521","2020",4,29,14,"neutral",1558,0.10390822995865
"6522","2020",4,29,14,"positive",762,0.0508203281312525
"6523","2020",4,29,15,"negative",14310,0.840183184593706
"6524","2020",4,29,15,"neutral",1734,0.101808360732738
"6525","2020",4,29,15,"positive",988,0.0580084546735557
"6526","2020",4,29,16,"negative",13947,0.842871819665196
"6527","2020",4,29,16,"neutral",1622,0.0980238109627123
"6528","2020",4,29,16,"positive",978,0.0591043693720916
"6529","2020",4,29,17,"negative",14448,0.843826655764514
"6530","2020",4,29,17,"neutral",1659,0.0968928863450532
"6531","2020",4,29,17,"positive",1015,0.0592804578904334
"6532","2020",4,29,18,"negative",13860,0.843938379102478
"6533","2020",4,29,18,"neutral",1546,0.0941362723010412
"6534","2020",4,29,18,"positive",1017,0.0619253485964805
"6535","2020",4,29,19,"negative",16317,0.839265507663821
"6536","2020",4,29,19,"neutral",1994,0.102561464869869
"6537","2020",4,29,19,"positive",1131,0.05817302746631
"6538","2020",4,29,20,"negative",17280,0.855530250519853
"6539","2020",4,29,20,"neutral",1880,0.0930785226260026
"6540","2020",4,29,20,"positive",1038,0.051391226854144
"6541","2020",4,29,21,"negative",15386,0.851325181209539
"6542","2020",4,29,21,"neutral",1696,0.093841642228739
"6543","2020",4,29,21,"positive",991,0.0548331765617219
"6544","2020",4,29,22,"negative",17275,0.855579218463672
"6545","2020",4,29,22,"neutral",1868,0.0925164677331484
"6546","2020",4,29,22,"positive",1048,0.0519043138031796
"6547","2020",4,29,23,"negative",19986,0.858578915714408
"6548","2020",4,29,23,"neutral",2088,0.0896984276999742
"6549","2020",4,29,23,"positive",1204,0.0517226565856173
"6550","2020",4,30,0,"negative",18931,0.841976516634051
"6551","2020",4,30,0,"neutral",2235,0.0994040206368974
"6552","2020",4,30,0,"positive",1318,0.0586194627290518
"6553","2020",4,30,1,"negative",17257,0.84398689294273
"6554","2020",4,30,1,"neutral",1945,0.0951239790678339
"6555","2020",4,30,1,"positive",1245,0.0608891279894361
"6556","2020",4,30,2,"negative",19534,0.849562910451007
"6557","2020",4,30,2,"neutral",2231,0.0970295307267429
"6558","2020",4,30,2,"positive",1228,0.0534075588222502
"6559","2020",4,30,3,"negative",17017,0.858923884514436
"6560","2020",4,30,3,"neutral",1841,0.0929234807187563
"6561","2020",4,30,3,"positive",954,0.048152634766808
"6562","2020",4,30,4,"negative",13859,0.855177094903122
"6563","2020",4,30,4,"neutral",1537,0.094841416759225
"6564","2020",4,30,4,"positive",810,0.0499814883376527
"6565","2020",4,30,5,"negative",12107,0.854169606321434
"6566","2020",4,30,5,"neutral",1341,0.0946098490193312
"6567","2020",4,30,5,"positive",726,0.0512205446592352
"6568","2020",4,30,6,"negative",10754,0.846305186117888
"6569","2020",4,30,6,"neutral",1136,0.0893995435586685
"6570","2020",4,30,6,"positive",817,0.0642952703234438
"6571","2020",4,30,7,"negative",9699,0.844787039456493
"6572","2020",4,30,7,"neutral",1065,0.0927619545335772
"6573","2020",4,30,7,"positive",717,0.0624510060099294
"6574","2020",4,30,8,"negative",8697,0.833445136559655
"6575","2020",4,30,8,"neutral",974,0.0933397220891231
"6576","2020",4,30,8,"positive",764,0.0732151413512219
"6577","2020",4,30,9,"negative",9971,0.82691988721181
"6578","2020",4,30,9,"neutral",1183,0.0981091391607232
"6579","2020",4,30,9,"positive",904,0.0749709736274672
"6580","2020",4,30,10,"negative",10660,0.834050543775917
"6581","2020",4,30,10,"neutral",1229,0.0961583600657226
"6582","2020",4,30,10,"positive",892,0.0697910961583601
"6583","2020",4,30,11,"negative",11654,0.844615161617626
"6584","2020",4,30,11,"neutral",1167,0.0845774749963763
"6585","2020",4,30,11,"positive",977,0.070807363385998
"6586","2020",4,30,12,"negative",13843,0.839936897032947
"6587","2020",4,30,12,"neutral",1468,0.0890722650324616
"6588","2020",4,30,12,"positive",1170,0.0709908379345913
"6589","2020",4,30,13,"negative",15353,0.845708934670045
"6590","2020",4,30,13,"neutral",1621,0.0892916161727443
"6591","2020",4,30,13,"positive",1180,0.0649994491572105
"6592","2020",4,30,14,"negative",14189,0.844985707479752
"6593","2020",4,30,14,"neutral",1581,0.0941519771319676
"6594","2020",4,30,14,"positive",1022,0.0608623153882801
"6595","2020",4,30,15,"negative",15265,0.842253365702935
"6596","2020",4,30,15,"neutral",1775,0.0979364378724343
"6597","2020",4,30,15,"positive",1084,0.0598101964246303
"6598","2020",4,30,16,"negative",13253,0.846458453088076
"6599","2020",4,30,16,"neutral",1495,0.0954844478508016
"6600","2020",4,30,16,"positive",909,0.0580570990611228
"6601","2020",4,30,17,"negative",13761,0.819887988560534
"6602","2020",4,30,17,"neutral",2095,0.124821258341277
"6603","2020",4,30,17,"positive",928,0.0552907530981888
"6604","2020",4,30,18,"negative",14917,0.822417025030323
"6605","2020",4,30,18,"neutral",2164,0.119307531150072
"6606","2020",4,30,18,"positive",1057,0.0582754438196052
"6607","2020",4,30,19,"negative",13534,0.8259489808373
"6608","2020",4,30,19,"neutral",1880,0.114732088368119
"6609","2020",4,30,19,"positive",972,0.0593189307945807
"6610","2020",4,30,20,"negative",14847,0.838245257452574
"6611","2020",4,30,20,"neutral",1848,0.104336043360434
"6612","2020",4,30,20,"positive",1017,0.0574186991869919
"6613","2020",4,30,21,"negative",13539,0.869556840077071
"6614","2020",4,30,21,"neutral",1333,0.0856133590237636
"6615","2020",4,30,21,"positive",698,0.0448298008991651
"6616","2020",4,30,22,"negative",17120,0.840534171249018
"6617","2020",4,30,22,"neutral",1934,0.0949528672427337
"6618","2020",4,30,22,"positive",1314,0.0645129615082482
"6619","2020",4,30,23,"negative",16975,0.833374245176494
"6620","2020",4,30,23,"neutral",1993,0.0978447641023123
"6621","2020",4,30,23,"positive",1401,0.068780990721194
"6622","2020",5,1,0,"negative",16434,0.842466806787307
"6623","2020",5,1,0,"neutral",1919,0.0983749423283949
"6624","2020",5,1,0,"positive",1154,0.0591582508842979
"6625","2020",5,1,1,"negative",16889,0.854576734301472
"6626","2020",5,1,1,"neutral",1943,0.0983150331427415
"6627","2020",5,1,1,"positive",931,0.0471082325557861
"6628","2020",5,1,2,"negative",16271,0.852688397442616
"6629","2020",5,1,2,"neutral",1916,0.100408762184257
"6630","2020",5,1,2,"positive",895,0.0469028403731265
"6631","2020",5,1,3,"negative",14566,0.854360959587073
"6632","2020",5,1,3,"neutral",1678,0.0984221948501378
"6633","2020",5,1,3,"positive",805,0.0472168455627896
"6634","2020",5,1,4,"negative",12263,0.845957505518764
"6635","2020",5,1,4,"neutral",1507,0.103959713024283
"6636","2020",5,1,4,"positive",726,0.0500827814569536
"6637","2020",5,1,5,"negative",10500,0.856234200440349
"6638","2020",5,1,5,"neutral",1172,0.0955720459920085
"6639","2020",5,1,5,"positive",591,0.0481937535676425
"6640","2020",5,1,6,"negative",8346,0.850331125827815
"6641","2020",5,1,6,"neutral",799,0.0814060112073357
"6642","2020",5,1,6,"positive",670,0.0682628629648497
"6643","2020",5,1,7,"negative",7353,0.834146341463415
"6644","2020",5,1,7,"neutral",777,0.0881452070334657
"6645","2020",5,1,7,"positive",685,0.0777084515031197
"6646","2020",5,1,8,"negative",7997,0.852558635394456
"6647","2020",5,1,8,"neutral",699,0.0745202558635394
"6648","2020",5,1,8,"positive",684,0.0729211087420043
"6649","2020",5,1,9,"negative",8626,0.853383458646617
"6650","2020",5,1,9,"neutral",855,0.0845864661654135
"6651","2020",5,1,9,"positive",627,0.0620300751879699
"6652","2020",5,1,10,"negative",8758,0.84806817081437
"6653","2020",5,1,10,"neutral",954,0.0923792001549337
"6654","2020",5,1,10,"positive",615,0.0595526290306962
"6655","2020",5,1,11,"negative",10442,0.839591541368497
"6656","2020",5,1,11,"neutral",1199,0.0964058856637453
"6657","2020",5,1,11,"positive",796,0.0640025729677575
"6658","2020",5,1,12,"negative",11881,0.84719053051911
"6659","2020",5,1,12,"neutral",1407,0.100328009127211
"6660","2020",5,1,12,"positive",736,0.0524814603536794
"6661","2020",5,1,13,"negative",12433,0.850701334245638
"6662","2020",5,1,13,"neutral",1397,0.0955867259664728
"6663","2020",5,1,13,"positive",785,0.0537119397878892
"6664","2020",5,1,14,"negative",11917,0.845057438661183
"6665","2020",5,1,14,"neutral",1420,0.100694936888385
"6666","2020",5,1,14,"positive",765,0.0542476244504326
"6667","2020",5,1,15,"negative",13362,0.844520288206295
"6668","2020",5,1,15,"neutral",1585,0.100176968777651
"6669","2020",5,1,15,"positive",875,0.0553027430160536
"6670","2020",5,1,16,"negative",13214,0.849065090278224
"6671","2020",5,1,16,"neutral",1480,0.0950973462699994
"6672","2020",5,1,16,"positive",869,0.0558375634517767
"6673","2020",5,1,17,"negative",12691,0.853980216674517
"6674","2020",5,1,17,"neutral",1323,0.0890249646726331
"6675","2020",5,1,17,"positive",847,0.0569948186528497
"6676","2020",5,1,18,"negative",13449,0.845476834098196
"6677","2020",5,1,18,"neutral",1485,0.0933551266737914
"6678","2020",5,1,18,"positive",973,0.0611680392280128
"6679","2020",5,1,19,"negative",15357,0.839317920970651
"6680","2020",5,1,19,"neutral",1758,0.0960813248073455
"6681","2020",5,1,19,"positive",1182,0.0646007542220036
"6682","2020",5,1,20,"negative",14830,0.842326479609224
"6683","2020",5,1,20,"neutral",1748,0.0992843348858344
"6684","2020",5,1,20,"positive",1028,0.0583891855049415
"6685","2020",5,1,21,"negative",12679,0.854149824845055
"6686","2020",5,1,21,"neutral",1414,0.0952573430342226
"6687","2020",5,1,21,"positive",751,0.0505928321207222
"6688","2020",5,1,22,"negative",15169,0.851616887491579
"6689","2020",5,1,22,"neutral",1683,0.0944868627891309
"6690","2020",5,1,22,"positive",960,0.0538962497192904
"6691","2020",5,1,23,"negative",14124,0.846965699208443
"6692","2020",5,1,23,"neutral",1697,0.101763012712881
"6693","2020",5,1,23,"positive",855,0.0512712880786759
"6694","2020",5,2,0,"negative",16976,0.847825001248564
"6695","2020",5,2,0,"neutral",2059,0.102831743494981
"6696","2020",5,2,0,"positive",988,0.0493432552564551
"6697","2020",5,2,1,"negative",17924,0.846110271903323
"6698","2020",5,2,1,"neutral",2105,0.0993674471299094
"6699","2020",5,2,1,"positive",1155,0.0545222809667674
"6700","2020",5,2,2,"negative",15538,0.84721919302072
"6701","2020",5,2,2,"neutral",1817,0.0990730643402399
"6702","2020",5,2,2,"positive",985,0.0537077426390404
"6703","2020",5,2,3,"negative",13832,0.84989247311828
"6704","2020",5,2,3,"neutral",1507,0.0925960061443932
"6705","2020",5,2,3,"positive",936,0.0575115207373272
"6706","2020",5,2,4,"negative",13207,0.844707387272146
"6707","2020",5,2,4,"neutral",1606,0.102718260313399
"6708","2020",5,2,4,"positive",822,0.0525743524144547
"6709","2020",5,2,5,"negative",10563,0.862074593976985
"6710","2020",5,2,5,"neutral",1066,0.0869991022606709
"6711","2020",5,2,5,"positive",624,0.0509263037623439
"6712","2020",5,2,6,"negative",8509,0.867557096247961
"6713","2020",5,2,6,"neutral",797,0.0812601957585644
"6714","2020",5,2,6,"positive",502,0.0511827079934747
"6715","2020",5,2,7,"negative",7980,0.845876616493534
"6716","2020",5,2,7,"neutral",837,0.0887216451134195
"6717","2020",5,2,7,"positive",617,0.0654017383930464
"6718","2020",5,2,8,"negative",8116,0.819632397495455
"6719","2020",5,2,8,"neutral",1000,0.100989699050697
"6720","2020",5,2,8,"positive",786,0.0793779034538477
"6721","2020",5,2,9,"negative",7490,0.816793893129771
"6722","2020",5,2,9,"neutral",988,0.107742639040349
"6723","2020",5,2,9,"positive",692,0.07546346782988
"6724","2020",5,2,10,"negative",8668,0.804977711738484
"6725","2020",5,2,10,"neutral",1248,0.115898959881129
"6726","2020",5,2,10,"positive",852,0.0791233283803863
"6727","2020",5,2,11,"negative",11168,0.828978622327791
"6728","2020",5,2,11,"neutral",1359,0.100875890736342
"6729","2020",5,2,11,"positive",945,0.070145486935867
"6730","2020",5,2,12,"negative",12520,0.84264369363306
"6731","2020",5,2,12,"neutral",1298,0.0873603445955041
"6732","2020",5,2,12,"positive",1040,0.0699959617714363
"6733","2020",5,2,13,"negative",14916,0.843522026805406
"6734","2020",5,2,13,"neutral",1672,0.094554091500311
"6735","2020",5,2,13,"positive",1095,0.0619238816942826
"6736","2020",5,2,14,"negative",15313,0.838195850894959
"6737","2020",5,2,14,"neutral",2033,0.111281405659861
"6738","2020",5,2,14,"positive",923,0.0505227434451804
"6739","2020",5,2,15,"negative",15737,0.838367694848436
"6740","2020",5,2,15,"neutral",2042,0.108784827659688
"6741","2020",5,2,15,"positive",992,0.0528474774918758
"6742","2020",5,2,16,"negative",15901,0.840922312126501
"6743","2020",5,2,16,"neutral",2110,0.11158707493786
"6744","2020",5,2,16,"positive",898,0.0474906129356391
"6745","2020",5,2,17,"negative",17299,0.849864898059445
"6746","2020",5,2,17,"neutral",2024,0.0994350282485876
"6747","2020",5,2,17,"positive",1032,0.0507000736919676
"6748","2020",5,2,18,"negative",16763,0.833772693359861
"6749","2020",5,2,18,"neutral",2232,0.11101715991047
"6750","2020",5,2,18,"positive",1110,0.0552101467296692
"6751","2020",5,2,19,"negative",16885,0.834321573277992
"6752","2020",5,2,19,"neutral",2235,0.110435813815594
"6753","2020",5,2,19,"positive",1118,0.0552426129064137
"6754","2020",5,2,20,"negative",17824,0.836728945638907
"6755","2020",5,2,20,"neutral",2266,0.106374988264013
"6756","2020",5,2,20,"positive",1212,0.0568960660970801
"6757","2020",5,2,21,"negative",16822,0.844393133219556
"6758","2020",5,2,21,"neutral",1995,0.100140548137737
"6759","2020",5,2,21,"positive",1105,0.0554663186427066
"6760","2020",5,2,22,"negative",18052,0.851228367991701
"6761","2020",5,2,22,"neutral",2050,0.0966661951242514
"6762","2020",5,2,22,"positive",1105,0.0521054368840477
"6763","2020",5,2,23,"negative",18674,0.852927742760574
"6764","2020",5,2,23,"neutral",2126,0.097104229469261
"6765","2020",5,2,23,"positive",1094,0.0499680277701653
"6766","2020",5,3,0,"negative",18433,0.862080254419605
"6767","2020",5,3,0,"neutral",1998,0.0934430829669816
"6768","2020",5,3,0,"positive",951,0.0444766626134132
"6769","2020",5,3,1,"negative",18959,0.852166486875225
"6770","2020",5,3,1,"neutral",2273,0.102166486875225
"6771","2020",5,3,1,"positive",1016,0.0456670262495505
"6772","2020",5,3,2,"negative",17464,0.86609799642928
"6773","2020",5,3,2,"neutral",1862,0.092342789129141
"6774","2020",5,3,2,"positive",838,0.0415592144415791
"6775","2020",5,3,3,"negative",14947,0.865439175496497
"6776","2020",5,3,3,"neutral",1639,0.0948989635805686
"6777","2020",5,3,3,"positive",685,0.0396618609229344
"6778","2020",5,3,4,"negative",14111,0.871103154515711
"6779","2020",5,3,4,"neutral",1474,0.0909932711895796
"6780","2020",5,3,4,"positive",614,0.0379035742947096
"6781","2020",5,3,5,"negative",11104,0.873024608852897
"6782","2020",5,3,5,"neutral",1130,0.0888434625363629
"6783","2020",5,3,5,"positive",485,0.0381319286107398
"6784","2020",5,3,6,"negative",9385,0.864817545152967
"6785","2020",5,3,6,"neutral",980,0.0903059343899742
"6786","2020",5,3,6,"positive",487,0.0448765204570586
"6787","2020",5,3,7,"negative",8957,0.86742204144877
"6788","2020",5,3,7,"neutral",857,0.0829943831105946
"6789","2020",5,3,7,"positive",512,0.0495835754406353
"6790","2020",5,3,8,"negative",9793,0.865641297622205
"6791","2020",5,3,8,"neutral",916,0.0809687969592504
"6792","2020",5,3,8,"positive",604,0.053389905418545
"6793","2020",5,3,9,"negative",10783,0.848520616934215
"6794","2020",5,3,9,"neutral",1065,0.0838054768649669
"6795","2020",5,3,9,"positive",860,0.0676739062008184
"6796","2020",5,3,10,"negative",10281,0.863731832311182
"6797","2020",5,3,10,"neutral",997,0.0837603965386877
"6798","2020",5,3,10,"positive",625,0.0525077711501302
"6799","2020",5,3,11,"negative",11791,0.852197166811217
"6800","2020",5,3,11,"neutral",1252,0.0904885805145996
"6801","2020",5,3,11,"positive",793,0.0573142526741833
"6802","2020",5,3,12,"negative",13455,0.861837048424289
"6803","2020",5,3,12,"neutral",1278,0.0818601076095311
"6804","2020",5,3,12,"positive",879,0.0563028439661799
"6805","2020",5,3,13,"negative",14172,0.868861504506162
"6806","2020",5,3,13,"neutral",1305,0.0800073569983447
"6807","2020",5,3,13,"positive",834,0.0511311384954938
"6808","2020",5,3,14,"negative",15571,0.862993958876018
"6809","2020",5,3,14,"neutral",1594,0.0883445103364186
"6810","2020",5,3,14,"positive",878,0.048661530787563
"6811","2020",5,3,15,"negative",15184,0.858289525747555
"6812","2020",5,3,15,"neutral",1593,0.0900457859928777
"6813","2020",5,3,15,"positive",914,0.051664688259567
"6814","2020",5,3,16,"negative",14155,0.858919902912621
"6815","2020",5,3,16,"neutral",1529,0.0927791262135922
"6816","2020",5,3,16,"positive",796,0.0483009708737864
"6817","2020",5,3,17,"negative",15499,0.863887185775598
"6818","2020",5,3,17,"neutral",1674,0.0933058357951062
"6819","2020",5,3,17,"positive",768,0.042806978429296
"6820","2020",5,3,18,"negative",14866,0.83898639878097
"6821","2020",5,3,18,"neutral",2023,0.11417122862464
"6822","2020",5,3,18,"positive",830,0.0468423725943902
"6823","2020",5,3,19,"negative",15334,0.805145707534786
"6824","2020",5,3,19,"neutral",2844,0.14933053294828
"6825","2020",5,3,19,"positive",867,0.0455237595169336
"6826","2020",5,3,20,"negative",16068,0.820968730839975
"6827","2020",5,3,20,"neutral",2523,0.128908645003066
"6828","2020",5,3,20,"positive",981,0.0501226241569589
"6829","2020",5,3,21,"negative",15566,0.805276771857217
"6830","2020",5,3,21,"neutral",2911,0.150594930160372
"6831","2020",5,3,21,"positive",853,0.0441282979824108
"6832","2020",5,3,22,"negative",15476,0.817322418801162
"6833","2020",5,3,22,"neutral",2587,0.13662529706892
"6834","2020",5,3,22,"positive",872,0.0460522841299181
"6835","2020",5,3,23,"negative",16492,0.826998295055661
"6836","2020",5,3,23,"neutral",2464,0.123558319125464
"6837","2020",5,3,23,"positive",986,0.0494433858188747
"6838","2020",5,4,0,"negative",15277,0.827438661105996
"6839","2020",5,4,0,"neutral",2254,0.122082001841521
"6840","2020",5,4,0,"positive",932,0.0504793370524833
"6841","2020",5,4,1,"negative",15546,0.844937224849177
"6842","2020",5,4,1,"neutral",2038,0.110766889504864
"6843","2020",5,4,1,"positive",815,0.044295885645959
"6844","2020",5,4,2,"negative",16672,0.834350915824242
"6845","2020",5,4,2,"neutral",2265,0.113352016815134
"6846","2020",5,4,2,"positive",1045,0.0522970673606246
"6847","2020",5,4,3,"negative",14328,0.848161960575386
"6848","2020",5,4,3,"neutral",1768,0.104658734387024
"6849","2020",5,4,3,"positive",797,0.0471793050375895
"6850","2020",5,4,4,"negative",12887,0.842232533821319
"6851","2020",5,4,4,"neutral",1753,0.114567675315339
"6852","2020",5,4,4,"positive",661,0.0431997908633423
"6853","2020",5,4,5,"negative",11085,0.858304297328688
"6854","2020",5,4,5,"neutral",1265,0.0979481223383662
"6855","2020",5,4,5,"positive",565,0.0437475803329462
"6856","2020",5,4,6,"negative",8761,0.854314968308142
"6857","2020",5,4,6,"neutral",905,0.0882496343247196
"6858","2020",5,4,6,"positive",589,0.057435397367138
"6859","2020",5,4,7,"negative",8737,0.845707095150518
"6860","2020",5,4,7,"neutral",1012,0.0979576033297841
"6861","2020",5,4,7,"positive",582,0.056335301519698
"6862","2020",5,4,8,"negative",8581,0.849435755295981
"6863","2020",5,4,8,"neutral",886,0.0877054048703227
"6864","2020",5,4,8,"positive",635,0.0628588398336963
"6865","2020",5,4,9,"negative",8982,0.837248322147651
"6866","2020",5,4,9,"neutral",1049,0.0977815063385533
"6867","2020",5,4,9,"positive",697,0.0649701715137957
"6868","2020",5,4,10,"negative",9092,0.821912854818297
"6869","2020",5,4,10,"neutral",1073,0.0969987344060749
"6870","2020",5,4,10,"positive",897,0.0810884107756283
"6871","2020",5,4,11,"negative",11758,0.834433326236605
"6872","2020",5,4,11,"neutral",1418,0.10063160882833
"6873","2020",5,4,11,"positive",915,0.0649350649350649
"6874","2020",5,4,12,"negative",13001,0.842524787764889
"6875","2020",5,4,12,"neutral",1553,0.100641565679476
"6876","2020",5,4,12,"positive",877,0.0568336465556348
"6877","2020",5,4,13,"negative",14105,0.844762532191412
"6878","2020",5,4,13,"neutral",1640,0.0982212373480266
"6879","2020",5,4,13,"positive",952,0.0570162304605618
"6880","2020",5,4,14,"negative",14997,0.830076935849892
"6881","2020",5,4,14,"neutral",2084,0.115348425305806
"6882","2020",5,4,14,"positive",986,0.0545746388443018
"6883","2020",5,4,15,"negative",12505,0.824759266587521
"6884","2020",5,4,15,"neutral",1758,0.11594776414721
"6885","2020",5,4,15,"positive",899,0.0592929692652684
"6886","2020",5,4,16,"negative",13200,0.841890426685375
"6887","2020",5,4,16,"neutral",1657,0.105682760380126
"6888","2020",5,4,16,"positive",822,0.0524268129344984
"6889","2020",5,4,17,"negative",14700,0.835179819328447
"6890","2020",5,4,17,"neutral",1856,0.105448554059428
"6891","2020",5,4,17,"positive",1045,0.0593716266121243
"6892","2020",5,4,18,"negative",13115,0.841784338896021
"6893","2020",5,4,18,"neutral",1520,0.0975609756097561
"6894","2020",5,4,18,"positive",945,0.0606546854942234
"6895","2020",5,4,19,"negative",15791,0.837319051911554
"6896","2020",5,4,19,"neutral",1913,0.101436979691394
"6897","2020",5,4,19,"positive",1155,0.0612439683970518
"6898","2020",5,4,20,"negative",15170,0.850765520722337
"6899","2020",5,4,20,"neutral",1640,0.0919746508889013
"6900","2020",5,4,20,"positive",1021,0.0572598283887611
"6901","2020",5,4,21,"negative",15371,0.850448157574416
"6902","2020",5,4,21,"neutral",1646,0.0910700453690384
"6903","2020",5,4,21,"positive",1057,0.0584817970565453
"6904","2020",5,4,22,"negative",14858,0.836034211118614
"6905","2020",5,4,22,"neutral",1889,0.106290794508215
"6906","2020",5,4,22,"positive",1025,0.0576749943731713
"6907","2020",5,4,23,"negative",16169,0.836515080966423
"6908","2020",5,4,23,"neutral",2064,0.106782554710539
"6909","2020",5,4,23,"positive",1096,0.0567023643230379
"6910","2020",5,5,0,"negative",10396,0.828300533822006
"6911","2020",5,5,0,"neutral",1436,0.114413194167795
"6912","2020",5,5,0,"positive",719,0.0572862720101984
"6913","2020",5,5,1,"negative",9298,0.828624899741556
"6914","2020",5,5,1,"neutral",1335,0.118973353533553
"6915","2020",5,5,1,"positive",588,0.0524017467248908
"6916","2020",5,5,2,"negative",10158,0.828886168910649
"6917","2020",5,5,2,"neutral",1375,0.112199102407181
"6918","2020",5,5,2,"positive",722,0.0589147286821705
"6919","2020",5,5,3,"negative",8903,0.815815999266929
"6920","2020",5,5,3,"neutral",1313,0.120315220379364
"6921","2020",5,5,3,"positive",697,0.0638687803537066
"6922","2020",5,5,4,"negative",6856,0.831332605796047
"6923","2020",5,5,4,"neutral",977,0.118467321450224
"6924","2020",5,5,4,"positive",414,0.0502000727537286
"6925","2020",5,5,5,"negative",6168,0.829255176122614
"6926","2020",5,5,5,"neutral",867,0.116563592363539
"6927","2020",5,5,5,"positive",403,0.0541812315138478
"6928","2020",5,5,6,"negative",4968,0.818991097922849
"6929","2020",5,5,6,"neutral",688,0.113419057039235
"6930","2020",5,5,6,"positive",410,0.0675898450379162
"6931","2020",5,5,7,"negative",4087,0.823162134944612
"6932","2020",5,5,7,"neutral",538,0.108358509566969
"6933","2020",5,5,7,"positive",340,0.0684793554884189
"6934","2020",5,5,8,"negative",4331,0.796872125114995
"6935","2020",5,5,8,"neutral",558,0.102667893284269
"6936","2020",5,5,8,"positive",546,0.100459981600736
"6937","2020",5,5,9,"negative",4301,0.795450342149066
"6938","2020",5,5,9,"neutral",596,0.110227482892547
"6939","2020",5,5,9,"positive",510,0.0943221749583873
"6940","2020",5,5,10,"negative",3960,0.821065726726104
"6941","2020",5,5,10,"neutral",494,0.102425876010782
"6942","2020",5,5,10,"positive",369,0.0765083972631142
"6943","2020",5,5,11,"negative",5480,0.821466047069405
"6944","2020",5,5,11,"neutral",699,0.104781891770349
"6945","2020",5,5,11,"positive",492,0.0737520611602458
"6946","2020",5,5,12,"negative",5900,0.808662280701754
"6947","2020",5,5,12,"neutral",889,0.121847587719298
"6948","2020",5,5,12,"positive",507,0.0694901315789474
"6949","2020",5,5,13,"negative",5892,0.813362782992822
"6950","2020",5,5,13,"neutral",861,0.11885698509111
"6951","2020",5,5,13,"positive",491,0.0677802319160685
"6952","2020",5,5,14,"negative",7495,0.831023395054884
"6953","2020",5,5,14,"neutral",968,0.107328972169864
"6954","2020",5,5,14,"positive",556,0.0616476327752522
"6955","2020",5,5,15,"negative",7712,0.808216306853909
"6956","2020",5,5,15,"neutral",1227,0.128589394256969
"6957","2020",5,5,15,"positive",603,0.0631942988891218
"6958","2020",5,5,16,"negative",8048,0.846534132744294
"6959","2020",5,5,16,"neutral",963,0.101293783527927
"6960","2020",5,5,16,"positive",496,0.0521720837277795
"6961","2020",5,5,17,"negative",10244,0.837749427543343
"6962","2020",5,5,17,"neutral",1400,0.114491331370625
"6963","2020",5,5,17,"positive",584,0.0477592410860321
"6964","2020",5,5,18,"negative",7985,0.846675856218853
"6965","2020",5,5,18,"neutral",1036,0.109850493054819
"6966","2020",5,5,18,"positive",410,0.0434736507263281
"6967","2020",5,5,19,"negative",9067,0.836670665313279
"6968","2020",5,5,19,"neutral",1204,0.111100858171081
"6969","2020",5,5,19,"positive",566,0.0522284765156409
"6970","2020",5,5,20,"negative",7693,0.828540656973613
"6971","2020",5,5,20,"neutral",1069,0.115131933225633
"6972","2020",5,5,20,"positive",523,0.0563274098007539
"6973","2020",5,5,21,"negative",11405,0.841449018739855
"6974","2020",5,5,21,"neutral",1397,0.10306920466283
"6975","2020",5,5,21,"positive",752,0.0554817765973144
"6976","2020",5,5,22,"negative",9666,0.831412351625667
"6977","2020",5,5,22,"neutral",1317,0.113280578014794
"6978","2020",5,5,22,"positive",643,0.055307070359539
"6979","2020",5,5,23,"negative",10144,0.830794430794431
"6980","2020",5,5,23,"neutral",1456,0.119246519246519
"6981","2020",5,5,23,"positive",610,0.04995904995905
"6982","2020",5,6,0,"negative",15145,0.840221914008322
"6983","2020",5,6,0,"neutral",1998,0.110846047156727
"6984","2020",5,6,0,"positive",882,0.0489320388349515
"6985","2020",5,6,1,"negative",15670,0.830991143872302
"6986","2020",5,6,1,"neutral",2101,0.111417510738718
"6987","2020",5,6,1,"positive",1086,0.0575913453889802
"6988","2020",5,6,2,"negative",16134,0.850052687038988
"6989","2020",5,6,2,"neutral",1946,0.102528977871444
"6990","2020",5,6,2,"positive",900,0.047418335089568
"6991","2020",5,6,3,"negative",14284,0.85872309727065
"6992","2020",5,6,3,"neutral",1567,0.0942046410965492
"6993","2020",5,6,3,"positive",783,0.0470722616328003
"6994","2020",5,6,4,"negative",13097,0.846825294193715
"6995","2020",5,6,4,"neutral",1620,0.104745894219578
"6996","2020",5,6,4,"positive",749,0.0484288115867063
"6997","2020",5,6,5,"negative",11063,0.848519711612211
"6998","2020",5,6,5,"neutral",1285,0.0985580610523086
"6999","2020",5,6,5,"positive",690,0.0529222273354809
"7000","2020",5,6,6,"negative",8028,0.832262077545096
"7001","2020",5,6,6,"neutral",843,0.0873937383371346
"7002","2020",5,6,6,"positive",775,0.080344184117769
"7003","2020",5,6,7,"negative",7611,0.810370528109029
